"","AGE","EDUCATION","SEX","DISABILITY","INSURANCE","CHILD","RACE","INCOME"
"1377",40,16,1,2,2,0,1,42000
"1378",43,19,2,2,2,0,1,600
"1379",66,15,1,2,1,0,1,80000
"1380",70,19,2,2,1,0,1,29600
"1381",70,19,1,2,1,0,1,16500
"1382",68,16,1,1,1,0,1,87600
"1383",57,14,2,1,1,0,1,0
"1384",49,20,1,2,1,0,1,85000
"1385",36,21,2,2,2,0,3,10000
"1386",47,20,1,2,1,0,1,56000
"1387",45,20,2,2,1,0,1,54000
"1388",37,21,1,2,1,0,1,126000
"1389",18,16,2,2,1,0,1,10000
"1390",57,16,2,2,2,0,1,9400
"1391",58,19,1,2,2,0,1,25000
"1392",72,13,1,1,1,0,1,20200
"1393",61,21,2,2,1,0,1,15990
"1394",64,16,1,1,1,0,1,16100
"1395",32,17,1,2,1,0,9,24000
"1396",27,17,1,2,1,0,9,27000
"1397",63,21,1,2,1,0,1,38100
"1398",78,16,1,1,1,0,1,81300
"1399",76,19,2,2,1,0,1,10000
"1400",57,19,2,2,1,0,1,27600
"1401",56,19,1,2,1,0,1,55000
"1402",44,19,2,2,1,0,1,14400
"1403",16,14,1,2,1,1,9,5000
"1404",26,19,1,2,1,0,1,64000
"1405",25,18,2,2,1,0,1,21000
"1406",63,18,1,1,1,0,1,65900
"1407",33,17,2,2,2,0,1,12000
"1408",15,11,2,2,1,0,1,0
"1409",58,19,2,1,1,0,1,17000
"1410",56,22,1,2,1,0,1,90000
"1411",30,19,1,2,1,0,1,30000
"1412",28,21,2,2,1,0,1,17000
"1413",30,21,2,2,1,0,1,40400
"1414",31,21,1,2,1,0,1,56000
"1415",66,22,1,2,1,0,1,21200
"1416",59,21,2,2,1,0,1,28000
"1417",27,21,1,2,1,0,1,213000
"1418",29,19,1,2,1,0,1,7000
"1419",78,21,2,1,1,0,1,19700
"1420",79,16,1,2,1,0,1,31600
"1421",77,19,2,1,1,0,1,11300
"1422",69,20,2,2,1,0,1,41030
"1423",42,19,1,2,1,0,1,43300
"1424",36,20,2,2,2,0,1,30000
"1425",62,19,1,2,2,0,3,-780
"1426",63,16,1,2,1,0,1,53740
"1427",61,22,2,2,1,0,1,26500
"1428",29,16,1,2,1,0,1,79000
"1429",67,16,1,2,1,0,1,38820
"1430",66,16,2,2,1,0,1,8700
"1431",72,16,2,2,1,0,1,5400
"1432",73,16,1,2,1,0,1,22800
"1433",32,19,2,2,1,0,1,5000
"1434",31,19,1,2,1,0,1,70000
"1435",30,19,1,2,1,0,1,45000
"1436",31,20,2,2,1,0,1,43100
"1437",51,19,1,2,2,0,3,25900
"1438",38,21,2,2,1,0,1,44000
"1439",30,17,1,2,1,0,1,55000
"1440",16,12,1,2,1,1,1,1900
"1441",39,21,1,2,1,0,9,88000
"1442",38,21,2,2,1,0,1,-50
"1443",86,18,2,1,1,0,1,37590
"1444",57,16,1,1,1,0,1,211000
"1445",55,16,2,2,1,0,1,0
"1446",29,20,2,2,1,0,1,8000
"1447",30,20,1,2,1,0,1,62000
"1448",40,19,1,2,1,0,9,35000
"1449",39,24,2,2,1,0,1,72000
"1450",44,6,1,2,2,0,1,12000
"1451",38,16,2,2,2,0,1,0
"1452",75,19,2,2,1,0,1,73600
"1453",83,21,1,1,1,0,1,200100
"1454",41,19,2,2,2,0,1,19000
"1455",41,19,1,2,2,0,1,60000
"1456",16,13,2,2,2,1,1,0
"1457",51,19,2,2,1,0,1,0
"1458",52,22,1,2,1,0,1,102180
"1459",49,16,2,2,2,0,1,0
"1460",35,19,2,2,1,0,1,32400
"1461",54,16,2,2,1,0,1,196000
"1462",29,16,1,2,1,0,1,20000
"1463",26,16,1,2,1,0,1,26000
"1464",23,21,2,2,1,0,1,10000
"1465",31,16,2,2,2,0,1,10000
"1466",33,16,1,2,2,0,1,30000
"1467",65,24,1,2,1,0,1,44400
"1468",72,21,2,2,1,0,1,31000
"1469",84,20,1,1,1,0,1,40000
"1470",83,20,2,2,1,0,1,57200
"1471",28,21,2,2,1,0,1,6000
"1472",31,18,1,2,1,0,1,88000
"1473",63,21,1,2,1,0,1,46500
"1474",52,21,2,2,1,0,1,10000
"1475",17,13,2,2,1,1,1,500
"1476",84,20,1,2,1,0,1,37000
"1477",83,16,2,1,1,0,1,11250
"1478",42,19,2,2,1,0,1,52000
"1479",40,13,1,2,1,0,1,15600
"1480",16,14,1,2,1,1,1,0
"1481",68,19,1,2,1,0,1,28900
"1482",62,18,1,1,1,0,1,26000
"1483",58,17,2,2,2,0,1,30000
"1484",93,16,1,1,1,0,1,68000
"1485",61,21,2,2,1,0,5,49000
"1486",75,21,2,2,1,0,1,11800
"1487",29,19,2,2,1,0,1,33200
"1488",37,22,1,2,1,0,1,98000
"1489",36,21,2,2,1,0,1,25000
"1490",83,16,2,2,1,0,1,5400
"1491",83,9,1,1,1,0,1,12000
"1492",85,16,2,1,1,0,1,25720
"1493",41,21,1,2,2,0,1,62650
"1494",38,19,2,2,2,0,1,0
"1495",39,20,2,2,1,0,1,60000
"1496",43,19,1,2,1,0,1,70000
"1497",34,21,2,2,1,0,1,70000
"1498",51,23,2,2,2,0,3,25000
"1499",26,19,1,2,2,0,3,9200
"1500",17,14,1,2,2,1,3,18500
"1501",34,16,2,2,1,0,1,60000
"1502",34,16,1,2,1,0,1,140000
"1503",32,18,2,2,1,0,1,35000
"1504",31,15,1,2,1,0,1,45000
"1505",57,21,2,2,1,0,1,12300
"1506",32,19,1,2,1,0,1,70000
"1507",29,21,2,1,1,0,1,6000
"1508",43,22,1,2,1,0,1,65000
"1509",40,21,2,2,1,0,1,70000
"1510",27,22,2,2,1,0,2,34000
"1511",79,21,1,2,1,0,1,38200
"1512",60,16,1,1,1,0,8,40000
"1513",65,18,2,2,1,0,1,29100
"1514",67,16,1,2,1,0,1,0
"1515",50,22,1,2,1,0,1,160100
"1516",38,19,1,2,1,0,1,88200
"1517",36,21,2,2,1,0,1,30220
"1518",42,13,1,2,1,0,1,51400
"1519",33,16,2,2,1,0,1,40000
"1520",16,13,2,2,1,1,1,3000
"1521",37,21,2,2,1,0,1,50000
"1522",38,19,1,2,1,0,1,55000
"1523",54,20,2,2,1,0,1,45000
"1524",57,19,1,2,1,0,1,63000
"1525",26,11,1,2,1,0,1,38000
"1526",66,16,1,1,1,0,1,28400
"1527",54,19,2,2,1,0,1,46000
"1528",58,21,2,2,1,0,1,18000
"1529",54,20,1,2,1,0,1,242000
"1530",62,22,2,2,1,0,1,34000
"1531",67,21,1,1,1,0,1,25060
"1532",76,19,1,2,1,0,1,9000
"1533",62,22,2,2,1,0,1,61000
"1534",63,16,2,2,1,0,1,40000
"1535",57,21,2,2,1,0,1,22000
"1536",62,21,1,2,1,0,1,30000
"1537",38,16,2,2,1,0,1,18000
"1538",39,15,1,2,1,0,1,21000
"1539",16,13,2,2,1,1,1,3600
"1540",15,11,1,2,1,1,1,0
"1541",51,16,2,2,1,0,1,32000
"1542",53,20,1,2,1,0,1,30200
"1543",37,15,1,2,1,0,1,27600
"1544",36,15,2,1,1,0,1,0
"1545",15,12,2,2,1,1,1,0
"1546",37,22,2,2,1,0,1,67000
"1547",32,21,1,2,1,0,1,50000
"1548",57,20,1,2,1,0,1,56000
"1549",57,18,2,2,1,0,1,36000
"1550",65,20,2,1,1,0,1,8400
"1551",69,21,1,2,1,0,1,15000
"1552",86,19,2,1,1,0,1,10800
"1553",44,16,1,2,1,0,1,35000
"1554",42,16,2,2,1,0,1,41100
"1555",62,18,1,2,1,0,1,49500
"1556",38,13,2,2,2,0,1,0
"1557",17,13,2,2,1,0,1,0
"1558",40,21,2,2,1,0,1,44000
"1559",68,23,2,2,1,0,1,104000
"1560",82,21,1,2,1,0,1,18000
"1561",32,19,2,2,1,0,1,24200
"1562",63,16,1,2,1,0,1,47700
"1563",60,19,2,2,1,0,1,13500
"1564",71,16,1,1,1,0,1,12000
"1565",40,19,2,2,1,0,1,85000
"1566",37,12,1,2,1,0,1,60000
"1567",59,16,1,1,1,0,1,23600
"1568",61,21,2,2,1,0,1,27000
"1569",77,21,2,2,1,0,1,71000
"1570",59,12,1,1,1,0,1,17700
"1571",36,19,2,2,1,0,1,13000
"1572",42,17,1,2,1,0,1,60000
"1573",51,18,2,2,1,0,1,8000
"1574",53,18,1,1,1,0,1,75000
"1575",15,11,2,2,1,1,1,0
"1576",25,16,1,2,1,0,1,31000
"1577",61,20,2,2,1,0,1,70800
"1578",61,16,1,2,1,0,1,55000
"1579",93,16,2,1,1,0,1,0
"1580",37,22,2,2,1,0,1,84000
"1581",49,19,1,2,1,0,1,30000
"1582",20,16,1,2,1,0,1,60000
"1583",59,13,1,2,1,0,1,85000
"1584",56,16,2,2,2,0,1,12000
"1585",62,19,2,2,1,0,1,7200
"1586",61,16,1,2,1,0,1,44400
"1587",25,16,1,2,1,0,1,15300
"1588",46,19,2,2,1,0,3,21320
"1589",16,11,2,1,1,1,3,0
"1590",73,18,1,2,1,0,1,121000
"1591",72,20,1,1,1,0,1,40600
"1592",70,20,2,2,1,0,1,42400
"1593",66,20,1,1,1,0,1,47300
"1594",90,14,1,1,1,0,1,30000
"1595",90,19,2,1,1,0,1,30000
"1596",55,21,2,2,1,0,1,35010
"1597",33,20,2,2,1,0,1,50000
"1598",42,18,1,2,2,0,3,55000
"1599",63,18,1,2,1,0,1,12900
"1600",67,20,2,2,1,0,1,0
"1601",63,24,1,2,1,0,1,460000
"1602",51,21,2,2,1,0,1,0
"1603",15,12,1,2,1,1,2,0
"1604",66,22,1,2,1,0,1,101500
"1605",65,17,2,2,1,0,1,12900
"1606",70,18,1,2,1,0,1,27200
"1607",69,16,2,2,1,0,1,9500
"1608",28,21,1,2,1,0,1,60000
"1609",24,19,2,2,1,0,1,13000
"1610",58,21,2,2,1,0,1,105000
"1611",46,21,1,2,1,0,1,48000
"1612",41,22,1,2,1,0,1,55000
"1613",40,24,2,2,1,0,1,76000
"1614",37,18,2,2,1,0,1,213000
"1615",34,18,1,2,1,0,1,34800
"1616",32,17,2,1,1,0,1,0
"1617",31,17,2,1,1,0,1,7200
"1618",28,17,2,1,1,0,1,7200
"1619",47,21,2,2,1,0,1,30000
"1620",24,20,1,2,1,0,1,14000
"1621",20,19,2,2,1,0,1,13000
"1622",28,21,2,2,1,0,1,28000
"1623",36,16,2,2,1,0,1,58800
"1624",40,18,1,2,1,0,1,33000
"1625",35,21,1,2,1,0,1,51500
"1626",33,21,2,2,1,0,1,45000
"1627",29,19,2,2,1,0,1,37500
"1628",55,18,2,2,1,0,1,33600
"1629",56,17,1,2,1,0,1,42300
"1630",45,16,2,1,2,0,1,0
"1631",21,16,1,2,2,0,1,3000
"1632",57,19,1,2,1,0,1,30000
"1633",22,18,2,2,2,0,1,8000
"1634",62,19,1,2,1,0,1,10400
"1635",60,22,2,2,1,0,1,7800
"1636",47,17,2,2,1,0,1,36000
"1637",31,17,1,2,1,0,1,36000
"1638",54,19,1,2,1,0,1,95000
"1639",26,19,1,2,1,0,1,5000
"1640",51,16,1,2,1,0,1,76000
"1641",37,16,2,2,1,0,1,27600
"1642",75,21,1,1,1,0,1,26400
"1643",73,22,2,2,1,0,1,88800
"1644",73,12,2,1,1,0,8,18300
"1645",61,21,1,2,1,0,1,25000
"1646",45,19,2,1,2,0,3,2100
"1647",51,13,1,2,2,0,3,2700
"1648",26,13,1,1,1,0,3,9000
"1649",18,16,1,2,2,0,3,640
"1650",71,16,2,1,1,0,3,19170
"1651",23,19,2,2,1,0,3,9000
"1652",61,16,1,2,1,0,1,34200
"1653",55,11,2,1,1,0,1,45000
"1654",51,19,1,2,1,0,1,65000
"1655",35,20,2,2,1,0,1,60000
"1656",17,13,1,2,1,1,1,0
"1657",79,19,2,2,1,0,1,7500
"1658",87,19,1,2,1,0,1,18800
"1659",44,22,1,2,1,0,1,108000
"1660",43,20,2,2,1,0,1,60000
"1661",57,19,2,2,1,0,1,87000
"1662",57,16,1,2,1,0,1,69000
"1663",43,22,1,2,1,0,1,55000
"1664",43,22,2,2,1,0,1,50000
"1665",18,14,1,2,1,0,1,1500
"1666",67,21,2,2,1,0,1,93200
"1667",63,23,1,2,1,0,1,150000
"1668",68,19,1,2,1,0,1,26400
"1669",64,20,2,2,1,0,1,12000
"1670",36,21,1,2,1,0,1,48000
"1671",32,17,1,2,2,0,1,24500
"1672",49,21,2,2,1,0,1,40000
"1673",67,19,2,2,1,0,1,34800
"1674",57,22,2,1,1,0,1,67000
"1675",67,21,1,1,1,0,1,130500
"1676",69,17,2,1,1,0,1,24800
"1677",68,16,2,2,1,0,1,2200
"1678",64,21,1,2,1,0,1,210000
"1679",60,19,1,1,1,0,3,6900
"1680",65,17,2,1,1,0,3,20300
"1681",30,21,2,2,1,0,1,57300
"1682",43,21,1,1,1,0,1,0
"1683",56,16,2,2,1,0,1,12000
"1684",55,19,1,2,1,0,1,12000
"1685",62,21,2,2,1,0,1,36000
"1686",61,16,1,2,1,0,1,0
"1687",31,19,1,2,1,0,1,28000
"1688",70,11,2,1,1,0,1,89200
"1689",25,16,2,2,2,0,1,24000
"1690",41,21,2,2,1,0,1,56500
"1691",41,18,1,2,1,0,1,20000
"1692",18,18,2,2,1,0,1,12000
"1693",31,22,1,2,1,0,1,45700
"1694",73,21,2,1,1,0,1,16190
"1695",24,16,2,2,2,0,1,17500
"1696",27,21,1,2,1,0,1,48000
"1697",83,10,1,1,1,0,1,8400
"1698",36,19,2,2,1,0,1,14400
"1699",36,21,1,2,1,0,1,26000
"1700",47,22,2,2,1,0,1,67000
"1701",55,22,1,2,1,0,1,65500
"1702",61,16,1,2,2,0,1,29200
"1703",57,13,2,2,2,0,1,0
"1704",61,21,1,2,1,0,1,80000
"1705",55,16,2,1,1,0,1,16500
"1706",58,20,1,2,1,0,1,100000
"1707",36,16,2,2,1,0,1,29700
"1708",37,16,1,2,1,0,1,24000
"1709",16,11,2,2,1,1,1,0
"1710",93,16,2,1,1,0,1,14300
"1711",62,18,2,2,1,0,1,49000
"1712",63,16,1,2,1,0,1,57700
"1713",43,22,1,2,1,0,1,85000
"1714",41,21,2,2,1,0,1,1000
"1715",16,13,1,2,1,1,1,350
"1716",65,19,1,2,1,0,1,62850
"1717",64,18,2,1,1,0,1,27600
"1718",49,17,2,2,1,0,1,63000
"1719",41,20,1,2,1,0,1,124000
"1720",69,17,2,2,1,0,3,51220
"1721",47,21,2,2,1,0,9,27500
"1722",38,20,1,2,1,0,1,66000
"1723",34,20,1,2,1,0,1,58000
"1724",30,19,2,2,1,0,1,46000
"1725",15,13,2,2,1,0,1,1000
"1726",50,16,1,1,1,0,1,55000
"1727",48,10,2,2,1,0,1,6000
"1728",49,19,1,2,1,0,1,97000
"1729",48,19,2,2,1,0,1,12000
"1730",15,12,1,2,1,1,1,1200
"1731",59,21,1,2,1,0,1,0
"1732",49,21,2,2,1,0,1,71000
"1733",65,22,2,2,1,0,1,51700
"1734",51,20,1,2,2,0,1,6400
"1735",69,19,2,1,1,0,1,26600
"1736",21,18,2,2,1,0,1,20100
"1737",22,16,2,2,1,0,1,21000
"1738",66,16,1,2,1,0,1,8600
"1739",55,22,2,2,1,0,1,69100
"1740",66,22,1,2,1,0,1,40000
"1741",53,17,2,2,2,0,1,1000
"1742",35,21,1,2,1,0,1,77050
"1743",35,16,2,2,1,0,1,50050
"1744",46,19,1,2,1,0,1,128000
"1745",45,16,2,2,1,0,1,100
"1746",54,21,1,1,1,0,1,72000
"1747",41,15,2,2,2,0,1,4000
"1748",16,12,2,2,1,0,1,270
"1749",76,18,1,1,1,0,1,18000
"1750",75,17,2,1,1,0,1,7400
"1751",31,18,2,2,1,0,1,0
"1752",29,18,1,2,1,0,1,85000
"1753",59,13,1,2,1,0,8,30000
"1754",57,17,2,2,1,0,8,30000
"1755",19,16,1,2,1,0,8,4000
"1756",86,19,2,1,1,0,2,38000
"1757",58,20,1,2,2,0,2,30000
"1758",43,19,2,2,1,0,2,46500
"1759",53,13,1,1,1,0,1,6000
"1760",43,16,2,2,1,0,1,23700
"1761",27,16,1,2,1,0,1,5000
"1762",79,15,2,2,1,0,1,16800
"1763",56,19,1,2,1,0,1,12000
"1764",48,17,2,1,1,0,1,7000
"1765",57,19,1,2,1,0,1,43200
"1766",56,18,2,2,1,0,1,30000
"1767",54,21,2,2,1,0,1,50000
"1768",20,16,1,2,1,0,1,2000
"1769",81,15,2,1,1,0,1,26000
"1770",25,17,1,2,1,0,1,52000
"1771",22,18,2,1,1,0,1,0
"1772",53,19,2,2,1,0,1,20200
"1773",56,16,1,2,1,0,1,80000
"1774",21,19,1,2,1,0,1,7000
"1775",63,21,2,2,1,0,1,60000
"1776",64,21,1,2,1,0,1,24000
"1777",71,16,2,1,1,0,9,18300
"1778",70,11,1,2,1,0,1,11900
"1779",72,16,1,2,1,0,1,6000
"1780",80,18,1,2,1,0,1,63400
"1781",61,19,2,1,1,0,1,26000
"1782",61,16,2,1,1,0,1,25000
"1783",41,17,2,1,1,0,1,28100
"1784",52,20,1,2,1,0,1,86000
"1785",48,20,2,2,1,0,1,32000
"1786",19,14,2,2,1,0,1,4700
"1787",45,18,1,2,1,0,1,37000
"1788",38,16,2,2,1,0,1,25000
"1789",29,16,1,2,1,0,1,95000
"1790",30,16,2,2,2,0,1,48000
"1791",60,16,1,2,1,0,1,75000
"1792",58,16,2,2,1,0,1,0
"1793",63,18,1,2,1,0,6,79000
"1794",56,16,2,2,1,0,8,30000
"1795",21,16,1,2,1,0,9,10000
"1796",65,19,2,2,1,0,1,52000
"1797",65,19,1,2,1,0,1,64500
"1798",77,22,2,2,1,0,1,30000
"1799",52,21,2,2,1,0,1,52000
"1800",17,14,1,2,1,0,1,800
"1801",86,11,1,1,1,0,1,202400
"1802",26,16,2,2,1,0,8,3000
"1803",34,16,2,2,1,0,1,37800
"1804",22,16,1,2,2,0,1,4500
"1805",68,18,1,1,1,0,1,27600
"1806",64,16,2,2,1,0,1,13200
"1807",72,23,1,2,1,0,1,24000
"1808",66,24,2,2,1,0,1,0
"1809",57,19,2,2,1,0,1,70000
"1810",28,21,2,2,1,0,1,17000
"1811",50,17,1,2,1,0,9,70000
"1812",75,17,2,1,1,0,1,39000
"1813",35,17,2,2,2,0,1,30000
"1814",36,17,1,2,2,0,1,30000
"1815",64,18,2,2,1,0,1,46000
"1816",43,16,1,2,1,0,1,70000
"1817",40,19,2,2,1,0,1,9000
"1818",17,14,2,2,1,1,1,250
"1819",79,16,2,2,1,0,1,17010
"1820",51,20,2,2,1,0,1,24000
"1821",22,19,2,2,2,0,1,6000
"1822",23,19,1,2,1,0,1,36000
"1823",58,21,2,2,1,0,1,59500
"1824",59,13,1,2,1,0,1,48000
"1825",35,21,2,2,1,0,1,0
"1826",36,22,1,2,1,0,1,65050
"1827",26,16,2,2,1,0,1,0
"1828",31,14,1,2,1,0,1,31200
"1829",54,22,2,2,1,0,1,75000
"1830",45,19,1,2,1,0,1,33600
"1831",43,21,2,2,1,0,1,18300
"1832",18,15,1,2,1,0,1,200
"1833",15,12,2,2,1,1,1,400
"1834",23,20,1,2,1,0,1,15000
"1835",35,21,2,2,1,0,9,41000
"1836",43,18,1,2,1,0,9,41000
"1837",15,12,2,2,1,1,9,0
"1838",33,16,2,2,2,0,1,32000
"1839",32,18,1,2,2,0,1,25000
"1840",69,18,2,1,1,0,1,1700
"1841",35,18,1,2,1,0,1,75000
"1842",28,18,2,2,1,0,1,14000
"1843",79,21,1,2,1,0,1,111000
"1844",76,21,2,1,1,0,1,29200
"1845",37,19,1,2,1,0,1,45000
"1846",35,17,2,2,1,0,1,0
"1847",71,20,2,1,1,0,1,25500
"1848",53,21,1,2,1,0,1,63000
"1849",33,19,1,2,1,0,1,90000
"1850",26,19,2,2,2,0,1,25000
"1851",66,19,1,2,1,0,1,43000
"1852",65,18,2,2,1,0,1,21000
"1853",70,21,1,2,1,0,1,30910
"1854",66,18,2,2,1,0,1,12100
"1855",60,17,1,2,1,0,1,36000
"1856",40,16,1,1,1,0,1,52000
"1857",58,16,2,1,2,0,1,0
"1858",59,13,1,1,1,0,1,22800
"1859",55,22,1,2,1,0,1,66600
"1860",56,20,1,2,1,0,1,84350
"1861",50,21,2,2,1,0,1,80000
"1862",26,15,1,1,1,0,1,5600
"1863",23,18,1,2,1,0,1,4000
"1864",19,19,1,2,1,0,1,4000
"1865",70,19,1,2,1,0,1,42820
"1866",67,18,2,2,1,0,1,10520
"1867",49,21,1,2,1,0,1,63000
"1868",47,21,2,2,1,0,1,46000
"1869",16,12,2,2,1,1,1,600
"1870",36,21,2,2,1,0,1,33000
"1871",36,19,1,2,1,0,1,50000
"1872",32,23,2,2,1,0,1,40000
"1873",25,22,1,2,2,0,1,9300
"1874",24,14,2,2,1,0,1,0
"1875",26,16,1,2,1,0,1,30000
"1876",74,20,2,2,1,0,1,34300
"1877",39,22,1,2,2,0,1,22000
"1878",43,9,2,2,1,0,1,7000
"1879",42,9,1,2,1,0,1,38000
"1880",70,13,1,2,1,0,1,38500
"1881",57,17,2,2,1,0,3,0
"1882",67,16,2,2,1,0,1,27900
"1883",34,16,1,1,1,0,1,11360
"1884",52,16,2,2,1,0,1,12000
"1885",58,17,1,2,2,0,1,14700
"1886",57,22,2,2,1,0,1,61500
"1887",58,16,1,2,1,0,1,10400
"1888",55,21,2,2,1,0,1,50000
"1889",40,17,1,2,1,0,1,80000
"1890",33,16,2,2,1,0,1,21500
"1891",70,16,1,2,1,0,1,96500
"1892",67,17,2,2,1,0,1,14700
"1893",67,19,2,1,1,0,1,11800
"1894",25,22,1,2,1,0,1,89800
"1895",55,16,1,2,2,0,1,0
"1896",29,11,1,2,1,0,1,40000
"1897",25,16,2,2,1,0,1,60000
"1898",27,16,1,2,1,0,1,75400
"1899",46,20,1,2,1,0,3,95900
"1900",30,20,2,2,1,0,3,3600
"1901",41,19,2,2,2,0,1,12700
"1902",56,22,1,2,1,0,1,62000
"1903",51,19,2,2,1,0,1,10000
"1904",17,13,1,2,1,1,1,3000
"1905",48,20,2,2,1,0,1,32600
"1906",36,19,2,2,1,0,1,50000
"1907",43,18,1,2,1,0,1,50000
"1908",67,16,1,2,1,0,1,15000
"1909",83,21,1,1,1,0,1,30210
"1910",71,20,2,2,1,0,1,38100
"1911",71,16,2,2,1,0,1,16000
"1912",59,17,1,2,1,0,1,5000
"1913",52,15,2,2,1,0,1,27500
"1914",33,16,2,2,1,0,1,2400
"1915",54,19,1,2,1,0,1,104000
"1916",48,22,2,2,1,0,1,125000
"1917",15,12,2,2,1,1,1,0
"1918",64,19,1,2,2,0,1,500
"1919",85,16,2,2,1,0,1,13000
"1920",30,18,1,2,1,0,1,35000
"1921",28,18,2,2,1,0,1,10000
"1922",76,20,2,2,1,0,1,50600
"1923",76,22,1,2,1,0,1,73700
"1924",46,19,2,2,1,0,1,50000
"1925",45,19,1,2,1,0,1,100000
"1926",20,19,1,2,1,0,1,10000
"1927",16,13,1,2,1,1,1,1200
"1928",32,20,2,2,1,0,1,50000
"1929",33,16,1,2,1,0,1,5000
"1930",15,12,2,2,1,1,1,0
"1931",33,21,1,2,1,0,1,100000
"1932",33,24,2,2,1,0,1,470000
"1933",46,20,2,2,1,0,1,28000
"1934",58,15,1,2,1,0,1,81500
"1935",69,20,2,2,1,0,1,43200
"1936",74,19,1,1,1,0,1,33500
"1937",68,21,1,1,1,0,1,11000
"1938",42,17,1,2,2,0,1,6000
"1939",67,19,2,1,1,0,1,30900
"1940",16,12,1,2,1,0,1,0
"1941",76,19,1,1,1,0,1,50200
"1942",55,13,1,2,1,0,1,8400
"1943",42,23,2,2,2,0,1,46000
"1944",43,20,1,2,2,0,1,35000
"1945",64,18,1,2,1,0,1,48020
"1946",65,21,2,2,1,0,1,21200
"1947",87,19,2,1,1,0,1,10000
"1948",61,23,2,2,1,0,1,0
"1949",93,22,2,1,1,0,1,39000
"1950",27,16,2,2,2,0,1,3000
"1951",33,20,2,2,1,0,1,10000
"1952",33,16,1,2,1,0,1,60000
"1953",40,19,2,2,1,0,1,32400
"1954",35,19,1,2,1,0,1,43300
"1955",89,14,2,2,1,0,1,16400
"1956",49,22,1,2,1,0,1,55000
"1957",44,21,2,2,1,0,1,30800
"1958",18,14,1,2,1,0,1,0
"1959",15,10,1,2,1,1,1,0
"1960",49,22,2,2,1,0,1,50000
"1961",50,20,1,1,1,0,1,95000
"1962",23,19,2,2,1,0,1,0
"1963",20,19,1,2,1,0,1,0
"1964",83,22,2,2,1,0,1,90000
"1965",61,20,1,2,2,0,1,120000
"1966",22,19,1,2,1,0,1,13200
"1967",43,22,1,2,1,0,1,65200
"1968",43,22,2,2,1,0,1,30000
"1969",70,16,1,2,1,0,1,30200
"1970",64,21,2,2,1,0,1,20300
"1971",33,18,1,2,1,0,1,22200
"1972",28,20,2,2,1,0,1,40000
"1973",52,21,2,1,1,0,3,10600
"1974",63,18,2,2,1,0,1,9000
"1975",62,16,1,2,1,0,1,26000
"1976",59,18,2,2,1,0,1,25620
"1977",72,22,1,2,1,0,1,34700
"1978",58,23,1,2,1,0,1,72420
"1979",45,21,2,2,1,0,1,68000
"1980",15,12,2,2,1,1,1,0
"1981",75,9,1,2,2,0,3,0
"1982",79,16,2,2,2,0,3,500
"1983",66,21,1,2,1,0,1,49730
"1984",65,20,2,2,1,0,1,16830
"1985",57,18,1,2,1,0,1,120000
"1986",49,21,2,2,1,0,1,0
"1987",61,20,2,2,1,0,1,2000
"1988",55,21,1,1,1,0,1,12000
"1989",62,16,2,2,1,0,1,20100
"1990",51,22,2,2,1,0,1,93390
"1991",23,19,2,2,1,0,1,4000
"1992",67,16,2,1,1,0,1,7960
"1993",71,16,1,2,1,0,1,13000
"1994",48,20,1,2,1,0,1,85000
"1995",41,15,2,1,1,0,1,0
"1996",15,12,1,2,1,1,1,0
"1997",33,19,2,2,1,0,1,3500
"1998",35,18,1,2,1,0,1,21000
"1999",23,20,1,2,1,0,1,20000
"2000",28,21,2,2,1,0,1,22000
"2001",54,17,2,2,1,0,1,38400
"2002",76,16,2,2,1,0,1,13000
"2003",29,21,2,2,1,0,1,35000
"2004",27,17,1,2,1,0,1,35000
"2005",70,19,2,2,1,0,1,27000
"2006",55,18,2,1,1,0,1,20000
"2007",60,22,1,1,1,0,1,48000
"2008",32,20,2,2,1,0,6,17000
"2009",54,15,2,2,1,0,6,0
"2010",45,21,2,2,1,0,1,100000
"2011",17,13,2,2,1,1,1,8500
"2012",67,19,2,2,1,0,1,88900
"2013",19,19,2,2,1,0,1,11000
"2014",19,19,2,2,1,0,1,0
"2015",19,19,1,2,1,0,1,1500
"2016",19,19,2,2,1,0,1,3000
"2017",24,16,1,2,2,0,1,28000
"2018",24,19,2,1,2,0,1,700
"2019",37,20,2,2,2,0,1,7300
"2020",62,16,1,1,1,0,8,29970
"2021",52,16,2,2,1,0,1,26000
"2022",18,14,2,2,1,0,9,0
"2023",83,16,2,2,1,0,1,7180
"2024",27,17,2,2,1,0,1,22700
"2025",93,11,2,1,1,0,1,13200
"2026",39,21,2,2,2,0,1,0
"2027",38,15,1,2,1,0,1,112000
"2028",56,18,1,2,2,0,3,32480
"2029",43,18,2,2,2,0,3,480
"2030",18,16,2,2,2,0,3,2900
"2031",59,19,1,1,1,0,1,520
"2032",58,19,2,2,1,0,1,18900
"2033",22,16,1,2,1,0,1,45000
"2034",64,18,2,2,1,0,1,46100
"2035",58,13,1,2,1,0,1,65000
"2036",63,16,1,2,1,0,1,71000
"2037",59,19,2,1,1,0,1,7200
"2038",74,18,2,2,1,0,3,7200
"2039",72,19,1,2,1,0,3,43400
"2040",28,16,2,2,2,0,3,0
"2041",32,21,2,2,1,0,1,3700
"2042",35,19,1,2,1,0,1,109000
"2043",69,18,2,1,1,0,1,9600
"2044",73,16,1,2,1,0,1,3800
